country,year,dem_ind,log_gdppc,log_pop,age_1,age_2,age_3,age_4,age_5,educ,age_median,code
"Korea, Rep.",1980,0.333333313,8.204275131,10.47109985,0.377494305,0.283900201,0.177239195,0.103117898,0.0582483,5.768000126,19.89999962,101
"Korea, Rep.",1985,0.5,8.47424984,10.5486002,0.339969605,0.311640888,0.178181693,0.110481597,0.059726201,6.808000088,21.79999924,101
"Korea, Rep.",1990,0.833333313,8.790099144,10.61658001,0.299686313,0.311179698,0.195485994,0.125618801,0.068029203,8.024999619,24.5,101
"Korea, Rep.",1995,0.833333313,9.205568314,10.66590023,0.258409113,0.303918809,0.224352702,0.136342406,0.076976903,9.253000259,26.89999962,101
"Korea, Rep.",2000,0.833333313,9.514257431,10.71648026,0.233710006,0.280332088,0.249872297,0.144928202,0.091157302,10.0880003,29.29999924,101
Kuwait,1970,0.5,,6.154858112,0.382978708,0.329787195,0.195744693,0.065957397,0.025531899,2.023000002,21.39999962,102
Kuwait,1975,0.5,,6.612040997,0.4348993,0.285905987,0.190604001,0.063087203,0.025503401,2.878000021,18.89999962,102
Kuwait,1980,0.166666701,,6.914731026,0.443452388,0.266865104,0.192460299,0.0704365,0.0267857,3.030999899,18.20000076,102
Kuwait,1985,0.5,,7.226209164,0.402616292,0.2819767,0.216569796,0.076308101,0.022529099,4.294000149,20.5,102
Kuwait,1990,0,,7.445416927,0.371511608,0.2819767,0.240697697,0.085465103,0.0203488,5.276000023,22.5,102
Kuwait,1995,0.333333313,,7.661527157,0.366479903,0.283380002,0.243230596,0.085901,0.0210084,5.993000031,22.79999924,102
Kuwait,2000,0.5,,7.368340015,0.293459088,0.294048309,0.302298188,0.088391297,0.0218032,6.539000034,26.79999924,102
Lao PDR,1960,0.569999993,,,0.418293893,0.274409086,0.173689604,0.092497401,0.041110002,,18.89999962,103
Lao PDR,1965,0.430000007,,7.685702801,0.420303196,0.269637108,0.173633397,0.095544301,0.040881898,,18.79999924,103
Lao PDR,1970,0.333333313,,7.796469212,0.423408598,0.266940385,0.170020506,0.096919902,0.042710502,,18.79999924,103
Lao PDR,1975,0.166666701,,7.905809879,0.423516393,0.266863286,0.168448195,0.096940704,0.0442315,,18.70000076,103
Lao PDR,1980,0,,8.014335632,0.420826405,0.269421488,0.166611597,0.097520702,0.045619801,,18.70000076,103
Lao PDR,1985,0,,8.072467804,0.420068592,0.271424115,0.164848894,0.0959801,0.0476784,,18.79999924,103
Lao PDR,1990,0.166666701,,8.194505692,0.432596713,0.264917105,0.142817706,0.096961297,0.062707201,,18.29999924,103
Lao PDR,1995,0,,8.326517105,0.438044488,0.262826711,0.153678596,0.083978698,0.061471399,,18,103
Lao PDR,2000,0,,8.452334404,0.436992705,0.264416903,0.157411397,0.086287901,0.054891098,,18.10000038,103
Lebanon,1960,0.839999974,,,0.366005003,0.258064508,0.162531003,0.118486397,0.0949132,,22.5,104
Lebanon,1965,0.74000001,,7.584987164,0.407427311,0.231431603,0.160925701,0.116254002,0.083961204,,20.79999924,104
Lebanon,1970,0.833333313,,7.731956959,0.43567121,0.2183,0.167673007,0.100789599,0.077566199,,18.79999924,104
Lebanon,1975,0.5,,7.869836807,0.439222008,0.229335502,0.160453796,0.096839502,0.074149102,,18.10000038,104
Lebanon,1980,0.5,,7.988494873,0.41178599,0.264280587,0.148951605,0.0997831,0.075198799,,18.89999962,104
Lebanon,1985,0.333333313,,8.00715065,0.401049495,0.273613214,0.139055505,0.112818599,0.073463298,,19.29999924,104
Lebanon,1990,0.166666701,,8.094036102,0.374437809,0.291604191,0.143553197,0.112069003,0.078335799,,20.20000076,104
Lebanon,1995,0.166666701,8.082906723,8.198364258,0.349060088,0.309988886,0.160339102,0.098783597,0.081828199,,21.70000076,104
Lebanon,2000,0.166666701,8.4613657,8.295298576,0.333015591,0.301874787,0.186209098,0.0946934,0.0842072,,23.29999924,104
Liberia,1960,0.469999999,,,0.427026987,0.260540485,0.166486502,0.097297303,0.0486486,,18.70000076,105
Liberia,1965,0.460000008,,6.946013927,0.439163506,0.256653994,0.162547499,0.094106503,0.047528502,0.561999977,18.10000038,105
Liberia,1970,0.166666701,,7.085900784,0.448505014,0.255813986,0.1569767,0.092192702,0.046511602,0.625999987,17.5,105
Liberia,1975,0.166666701,,7.233455181,0.453496814,0.259552985,0.152126893,0.089401603,0.045421802,0.754999995,17.20000076,105
Liberia,1980,0.166666701,,7.383368015,0.456751704,0.26322341,0.148724303,0.086496599,0.044803999,1.174000025,17,105
Liberia,1985,0.333333313,,7.536897182,0.462526798,0.266059995,0.146680906,0.082441099,0.042291202,1.304999948,16.79999924,105
Liberia,1990,0,,7.693026066,0.466175795,0.26553151,0.147261798,0.079613402,0.041417401,1.592000008,16.60000038,105
Liberia,1995,0,,7.797701836,0.470009387,0.265229613,0.148078695,0.076851003,0.039831299,1.940000057,16.39999962,105
Liberia,2000,0.333333313,,7.913155079,0.466635287,0.270206809,0.149436101,0.075657897,0.038063899,2.273000002,16.5,105
Libya,1960,0.310000002,,,0.429840088,0.259325087,0.155417398,0.089698002,0.065719403,,18.5,106
Libya,1965,0.340000004,,7.207118988,0.432913303,0.259451389,0.158636004,0.089696102,0.059303202,,18.39999962,106
Libya,1970,0,,7.392032146,0.434648603,0.256473511,0.162762001,0.091861904,0.054253999,,18.39999962,106
Libya,1975,0,,7.593877792,0.449421197,0.261700988,0.159537002,0.085052803,0.044287901,,17.5,106
Libya,1980,0.166666701,,7.8022089,0.460343391,0.262878209,0.159852803,0.079722002,0.037203599,,17,106
Libya,1985,0.166666701,,8.020599365,0.466513515,0.250492513,0.162179902,0.083388098,0.037426099,,16.79999924,106
Libya,1990,0,,8.23906517,0.463955611,0.249801904,0.161605507,0.0858199,0.038817,,16.79999924,106
Libya,1995,0,,8.368925095,0.437964708,0.267657995,0.160780698,0.091310397,0.042286199,,17.79999924,106
Libya,2000,0,,8.466952324,0.38985911,0.298337907,0.161792502,0.100568101,0.0494425,,19.60000038,106
St. Lucia,1985,1,8.08257103,4.749269962,0.442477912,0.274336308,0.123893797,0.079645999,0.079645999,,17.5,107
St. Lucia,1990,1,8.15215683,4.826713085,0.404958695,0.280991703,0.140495896,0.090909101,0.082644597,,18.89999962,107
St. Lucia,1995,1,8.637771606,4.898585796,0.368420988,0.293233097,0.157894701,0.0902256,0.0902256,,20.79999924,107
St. Lucia,2000,1,8.751711845,4.979763985,0.355072498,0.297101408,0.181159407,0.086956501,0.079710104,,22,107
Liechtenstein,1960,,,,,,,,,,,108
Liechtenstein,1965,,,,,,,,,,,108
Liechtenstein,1970,0.5,,,,,,,,,,108
Liechtenstein,1975,,,,,,,,,,,108
Liechtenstein,1980,,,,,,,,,,,108
Liechtenstein,1985,,,,,,,,,,,108
Liechtenstein,1990,,,,,,,,,,,108
Liechtenstein,1995,1,,,,,,,,,,108
Liechtenstein,2000,1,,,,,,,,,,108
Sri Lanka,1960,0.939999998,7.178452969,,0.41290471,0.256795108,0.169581696,0.098440103,0.062278401,,19.5,109
Sri Lanka,1965,0.860000014,7.195234776,9.179984093,0.422680408,0.249793798,0.170206204,0.098969102,0.0583505,3.426000118,19,109
Sri Lanka,1970,0.833333313,7.233605862,9.306286812,0.417393714,0.258996695,0.165939704,0.099418402,0.0582515,3.595999956,19,109
Sri Lanka,1975,0.833333313,7.350800037,9.417841911,0.399316788,0.271958411,0.164768994,0.1043429,0.0596129,4.131000042,19.70000076,109
Sri Lanka,1980,0.833333313,7.413859844,9.511333466,0.368397593,0.290801197,0.166097894,0.110088997,0.064614199,4.027999878,20.89999962,109
Sri Lanka,1985,0.666666687,7.489710808,9.588982582,0.346648306,0.295496702,0.174768001,0.112616003,0.070471004,5.183000088,22.10000038,109
Sri Lanka,1990,0.5,7.723791122,9.646981239,0.335105389,0.289630413,0.182796404,0.1140716,0.078396201,5.228000164,23.20000076,109
Sri Lanka,1995,0.5,7.830052853,9.696893692,0.316815197,0.279560298,0.2024955,0.115329802,0.085799202,5.260000229,24.70000076,109
Sri Lanka,2000,0.666666687,8.028013229,9.757305145,0.292060286,0.270749003,0.218567297,0.127586603,0.091036901,5.606999874,26.39999962,109
Lesotho,1975,0.333333313,6.78323698,7.003066063,0.432748497,0.258284599,0.140350893,0.103313804,0.065302096,3.052000046,18.20000076,110
Lesotho,1980,0.333333313,6.959955215,7.107426167,0.4367311,0.26537779,0.130931497,0.100175701,0.066783801,3.355999947,17.89999962,110
Lesotho,1985,0.333333313,7.213881016,7.216710091,0.44200629,0.264106601,0.130094007,0.098746099,0.065047003,3.54399991,17.70000076,110
Lesotho,1990,0.166666701,7.179347992,7.327123165,0.444521487,0.261442512,0.133841902,0.094313502,0.065880701,3.700999975,17.60000038,110
Lesotho,1995,0.5,7.222057819,7.427739143,0.443949014,0.263057292,0.1369427,0.089808904,0.066242002,4.117000103,17.5,110
Lesotho,2000,0.5,7.207244873,7.533158779,0.430184186,0.276886493,0.136660695,0.088532403,0.067736201,4.252999783,18,110
Lithuania,1960,,,,0.266818702,0.266818702,0.167997003,0.170277506,0.128088206,,28,111
Lithuania,1965,,,7.92984581,0.269064814,0.261510789,0.1863309,0.164388493,0.118704997,,28.29999924,111
Lithuania,1970,,,7.996990204,0.275328189,0.230225503,0.215752304,0.142039701,0.136654302,,29.70000076,111
Lithuania,1975,,,8.051978111,0.270614386,0.218083397,0.225405902,0.136262298,0.149633899,,30.70000076,111
Lithuania,1980,,,8.102282524,0.25484851,0.226969704,0.213939399,0.153636396,0.150606096,,31.29999924,111
Lithuania,1985,,,8.135347366,0.235569894,0.239964798,0.2027542,0.1784354,0.143275693,,31.79999924,111
Lithuania,1990,,,8.173293114,0.230682507,0.243090793,0.195713505,0.183587104,0.146926105,,31.89999962,111
Lithuania,1995,1,,8.215547562,0.224331602,0.234759405,0.201604307,0.177272707,0.162032098,,32.59999847,111
Lithuania,2000,1,8.737634659,8.197538376,0.219039604,0.211176604,0.2221286,0.168772802,0.178882301,,34.29999924,111
Luxembourg,1960,1,9.24401474,,0.1967213,0.222950801,0.213114798,0.213114798,0.154098406,,35.59999847,112
Luxembourg,1965,0.980000019,9.367658615,5.752254963,0.213375807,0.203821704,0.207006395,0.213375807,0.162420407,,35.20000076,112
Luxembourg,1970,0.833333313,9.481506348,5.808143139,0.224550903,0.200598806,0.212574899,0.185628697,0.176646695,,35.29999924,112
Luxembourg,1975,0.833333313,9.623864174,5.82835722,0.221238896,0.206489697,0.212389395,0.176991105,0.182890907,,35.29999924,112
Luxembourg,1980,1,9.696674347,5.88749218,0.216066495,0.224376693,0.207756206,0.166205004,0.185595602,,34.40000153,112
Luxembourg,1985,1,9.790245056,5.899622917,0.191780806,0.235616401,0.2082192,0.186301395,0.178082198,,34.79999924,112
Luxembourg,1990,1,9.905174255,5.905907154,0.172131196,0.2349727,0.218579203,0.193989098,0.180327907,,35.70000076,112
Luxembourg,1995,1,10.19956017,5.945158958,0.175066307,0.225464195,0.241379306,0.177718803,0.180371404,,35.90000153,112
Luxembourg,2000,1,10.44501972,6.014936924,0.185185194,0.209876493,0.241975293,0.180246904,0.182716101,,36.09999847,112
Latvia,1960,,,,0.233250603,0.258560807,0.180645198,0.175186098,0.152357295,,30.60000038,113
Latvia,1965,,,7.663407803,0.219236195,0.246581793,0.196605399,0.187647298,0.1499293,,32.09999847,113
Latvia,1970,,,7.726212978,0.222320199,0.233347997,0.220114693,0.162770197,0.161446795,,32.79999924,113
Latvia,1975,,,7.772332191,0.216193303,0.215345502,0.236964807,0.158965707,0.172530696,,34.09999847,113
Latvia,1980,,,7.813591003,0.210419193,0.219373196,0.224664196,0.167684197,0.177859202,,34.79999924,113
Latvia,1985,,,7.84149313,0.204455003,0.227923602,0.213603795,0.188544199,0.165473297,,35,113
Latvia,1990,,,7.871311188,0.212015495,0.220930204,0.202325597,0.1992248,0.165503904,,34.70000076,113
Latvia,1995,0.833333313,9.204278946,7.890096188,0.214232996,0.215339199,0.202802405,0.189159304,0.178466097,,34.59999847,113
Latvia,2000,1,8.695889473,7.830028057,0.206813604,0.199599206,0.216833696,0.183166295,0.193587199,,36.20000076,113
Morocco,1965,0.319999993,7.176345825,9.360999107,0.448142409,0.266081899,0.155400798,0.087031297,0.0433437,,17.5,114
Morocco,1970,0.333333313,7.585205078,9.497246742,0.459027499,0.244859695,0.157136396,0.086147398,0.052829102,,17.20000076,114
Morocco,1975,0.333333313,7.723347187,9.63626194,0.475605786,0.227940693,0.152766004,0.081575297,0.062112201,,16.29999924,114
Morocco,1980,0.5,7.836393833,9.758750916,0.471828908,0.249407694,0.140364096,0.086448997,0.051950298,,16.29999924,114
Morocco,1985,0.5,8.004480362,9.872099876,0.431976497,0.277975589,0.138007507,0.090182103,0.0618583,,18.20000076,114
Morocco,1990,0.5,8.051817894,9.982667923,0.418348789,0.284688085,0.146935806,0.093516998,0.056510299,,18.79999924,114
Morocco,1995,0.333333313,8.174837112,10.08759975,0.396450013,0.287016988,0.170907497,0.085779399,0.059846099,,19.70000076,114
Morocco,2000,0.333333313,8.140558243,10.18058968,0.362992793,0.29618451,0.189283803,0.090207897,0.0613309,,21.29999924,114
Moldova,2000,0.833333313,7.774394035,8.37539959,0.265959889,0.222170994,0.233924896,0.147038504,0.130905703,,30.79999924,115
Madagascar,1965,0.829999983,7.122519016,8.588024139,0.440244585,0.255882889,0.162127107,0.094311699,0.047433801,,18.10000038,116
Madagascar,1970,0.333333313,7.029943943,8.715880394,0.452314705,0.247996107,0.159332603,0.092753097,0.047603499,,17.60000038,116
Madagascar,1975,0.333333313,7.149919033,8.833462715,0.449473798,0.254432708,0.1562635,0.091538101,0.048291799,,17.39999962,116
Madagascar,1980,0.166666701,7.074652195,8.9643116,0.446905494,0.262371808,0.152006105,0.090115197,0.0486014,,17.5,116
Madagascar,1985,0.333333313,6.990982056,9.09076786,0.447502196,0.26934129,0.145888597,0.088417299,0.0488506,,17.5,116
Madagascar,1990,0.5,6.863005161,9.222565651,0.448577493,0.267301112,0.149077296,0.086409099,0.048635099,,17.5,116
Madagascar,1995,0.833333313,6.803911209,9.361515045,0.448385507,0.265685111,0.153672397,0.083988599,0.0482684,,17.5,116
Madagascar,2000,0.833333313,6.708395004,9.495519638,0.447465688,0.265608013,0.158219099,0.080777302,0.047929801,,17.5,116
Maldives,1970,0.666666687,,4.691348076,0.42201829,0.220183507,0.165137604,0.1192661,0.0733945,,19.70000076,117
Maldives,1975,0.5,,4.795791149,0.413223088,0.247933894,0.157024801,0.107437998,0.074380197,,18.79999924,117
Maldives,1980,0.333333313,,4.919981003,0.416058391,0.262773693,0.145985395,0.102189802,0.072992697,,18.89999962,117
Maldives,1985,0.333333313,,5.062594891,0.430379689,0.272151887,0.132911399,0.094936699,0.069620296,,18.5,117
Maldives,1990,0.166666701,,5.21493578,0.454054087,0.259459496,0.145945996,0.086486503,0.0540541,,17.29999924,117
Maldives,1995,0.166666701,,5.361291885,0.465116292,0.255813986,0.144186005,0.0837209,0.051162802,,16.70000076,117
Maldives,2000,0.166666701,,5.493062019,0.452381015,0.257936507,0.154761896,0.075396799,0.059523799,,17.10000038,117
Mexico,1960,0.800000012,8.154305458,,0.435755312,0.248534903,0.144716099,0.100447401,0.070546404,,18.29999924,118
Mexico,1965,0.75,8.289123535,10.51718998,0.450101495,0.247557193,0.143483505,0.089971602,0.068886198,2.404999971,17.5,118
Mexico,1970,0.333333313,8.469161987,10.67238998,0.460010588,0.248441398,0.144800603,0.081021599,0.065725699,2.526000023,17,118
Mexico,1975,0.5,8.616492271,10.83162975,0.46484971,0.253769994,0.141174406,0.078937501,0.061268501,3.306999922,16.70000076,118
Mexico,1980,0.666666687,8.774226189,10.98696995,0.464871913,0.259365797,0.140512407,0.078699797,0.0565501,3.486999989,16.60000038,118
Mexico,1985,0.5,8.943082809,11.12092018,0.451301605,0.269620687,0.143645704,0.081812702,0.053619299,4.008999825,17.20000076,118
Mexico,1990,0.5,8.945503235,11.23141956,0.423062712,0.283804208,0.153384402,0.084238797,0.055509899,4.488999844,18.29999924,118
Mexico,1995,0.5,8.900248528,11.32931995,0.385564595,0.300086498,0.166161999,0.089527301,0.058659598,5.875,19.70000076,118
Mexico,2000,0.833333313,8.878354073,11.42020988,0.359412402,0.302745014,0.178779095,0.095495097,0.063568301,6.366000175,21.29999924,118
"Macedonia, FYR",2000,0.5,8.416304588,7.58375597,0.245801494,0.240203604,0.222391903,0.158778593,0.132824406,,30.89999962,119
Mali,1965,0.370000005,6.890221119,8.377931595,0.45238629,0.27414611,0.158108994,0.081429496,0.033929002,0.166999996,17.20000076,120
Mali,1970,0,6.657802105,8.474286079,0.454380989,0.272709012,0.156953394,0.081591599,0.034364901,0.171000004,17.10000038,120
Mali,1975,0,6.664309978,8.582044601,0.459522098,0.269436508,0.154600605,0.081490703,0.0349501,0.188999996,16.89999962,120
Mali,1980,0,6.740712166,8.683554649,0.464314103,0.268478811,0.151009396,0.0809092,0.035288502,0.228,16.70000076,120
Mali,1985,0,6.85056591,8.793308258,0.470471293,0.268313497,0.145513907,0.079642303,0.0360591,0.365999997,16.39999962,120
Mali,1990,0.166666701,6.755792141,8.907747269,0.476250291,0.270419687,0.138602704,0.0772807,0.037446599,0.488999993,16.10000038,120
Mali,1995,0.833333313,6.626314163,9.043104172,0.481702596,0.271862894,0.133886099,0.074184597,0.038363699,0.614000022,15.80000019,120
Mali,2000,0.833333313,6.699130058,9.171599388,0.486434311,0.272955507,0.131408706,0.070290603,0.038910899,0.686999977,15.60000038,120
Malta,1970,1,,5.768321037,0.337704897,0.239344299,0.173770502,0.134426206,0.114754103,5.132999897,23.60000038,121
Malta,1975,1,,5.786897182,0.272131085,0.275409788,0.177049205,0.140983596,0.134426206,5.335999966,26.29999924,121
Malta,1980,0.833333313,,5.79301405,0.246710494,0.276315808,0.1875,0.157894701,0.131578997,5.497000217,28.79999924,121
Malta,1985,0.833333313,,5.897153854,0.232198104,0.266253889,0.213622302,0.151702806,0.136222899,5.839000225,30,121
Malta,1990,1,,5.840641022,0.240579695,0.231884107,0.231884107,0.153623194,0.142029002,6.460000038,31.70000076,121
Malta,1995,1,,5.886104107,0.234636903,0.217877105,0.243016794,0.159217894,0.145251393,6.767000198,33,121
Malta,2000,1,9.431822777,5.934894085,0.219576702,0.208994702,0.222222194,0.190476194,0.158730194,7.120999813,35,121
Myanmar,1960,0.629999995,,,0.397271514,0.243973702,0.187352598,0.114268102,0.057134099,,21,122
Myanmar,1965,,,9.980448723,0.407620013,0.238229707,0.1812879,0.113281801,0.059580602,0.975000024,20,122
Myanmar,1970,0,,10.08551979,0.409236789,0.247426093,0.168021306,0.113042399,0.062273402,0.91900003,19.60000038,122
Myanmar,1975,0.166666701,,10.19810009,0.408677787,0.260521412,0.156089395,0.111061499,0.0636499,1.008999944,19.39999962,122
Myanmar,1980,0,,10.31420994,0.408588886,0.267053515,0.152578294,0.107610703,0.064168498,0.985000014,19.5,122
Myanmar,1985,0,,10.4254303,0.405649185,0.269077897,0.159268901,0.100373797,0.065630198,1.25999999,19.70000076,122
Myanmar,1990,0,,10.52299023,0.392122507,0.274337709,0.171144694,0.095573999,0.066821001,2.022000074,20.10000038,122
Myanmar,1995,0,,10.6094799,0.371697992,0.283019811,0.180565804,0.096899197,0.067817099,2.14199996,21,122
Myanmar,2000,0,,10.69991016,0.351793885,0.289721996,0.186782807,0.104526699,0.067174703,2.286000013,22.10000038,122
Mongolia,1960,0.219999999,,,0.425206095,0.262661994,0.163721994,0.095406398,0.053003501,,18.70000076,123
Mongolia,1965,0.159999996,,6.86589098,0.428720087,0.264308006,0.162330896,0.092611901,0.052029099,,18.39999962,123
Mongolia,1970,0,,6.997595787,0.433668792,0.265324801,0.160109803,0.091491297,0.049405299,,18.20000076,123
Mongolia,1975,0,,7.135686874,0.437350392,0.264964104,0.159616902,0.090981603,0.047086999,,18.10000038,123
Mongolia,1980,0,,7.277247906,0.438147902,0.266067713,0.158949599,0.089841098,0.0469938,,18,123
Mongolia,1985,0,,7.416378021,0.430889398,0.269230813,0.161057696,0.090745203,0.048076902,,18.20000076,123
Mongolia,1990,0.5,,7.554335117,0.422815293,0.274201989,0.162742004,0.091051802,0.049188901,,18.60000038,123
Mongolia,1995,0.833333313,,7.652545929,0.416591495,0.295761913,0.146077499,0.082957603,0.0586114,,18.79999924,123
Mongolia,2000,0.833333313,,7.729734898,0.389724314,0.295321614,0.180033401,0.0776942,0.057226401,,20,123
Mozambique,1980,0,7.460437775,9.258939743,0.438402712,0.256678909,0.160294503,0.094874002,0.049749799,0.501999974,18.10000038,125
Mozambique,1985,0.166666701,7.02904892,9.400547028,0.437768906,0.260096014,0.159467101,0.092767298,0.049900699,0.527999997,18.10000038,125
Mozambique,1990,0.166666701,6.65459919,9.513477325,0.44638139,0.25877291,0.153045103,0.091238402,0.050562199,0.61500001,17.60000038,125
Mozambique,1995,0.666666687,6.830688,9.557540894,0.463572204,0.259116203,0.134793907,0.090011097,0.052506499,0.842999995,16.60000038,125
Mozambique,2000,0.666666687,6.68827486,9.66903019,0.444639504,0.269968688,0.149655193,0.085767999,0.049968701,1.008000016,17.70000076,125
Mauritania,1965,0.589999974,6.951782227,6.898715019,0.419999987,0.27700001,0.169,0.093000002,0.041000001,,18.79999924,126
Mauritania,1970,0.166666701,7.43879509,6.999423027,0.420302689,0.273374885,0.168299198,0.094389997,0.0436331,,18.79999924,126
Mauritania,1975,0.166666701,7.53963995,7.107426167,0.432303995,0.258907408,0.168646097,0.095011897,0.045130599,,18.60000038,126
Mauritania,1980,0,7.490357876,7.223296165,0.437104702,0.255094886,0.164441302,0.096275501,0.047083601,,18.20000076,126
Mauritania,1985,0,7.545162201,7.346654892,0.438781887,0.254816711,0.160969496,0.095711596,0.049720298,,18,126
Mauritania,1990,0,7.313797951,7.476471901,0.438431799,0.262838215,0.151849806,0.095527299,0.051352799,,17.89999962,126
Mauritania,1995,0.166666701,7.16689682,7.596893787,0.439408898,0.2665025,0.148275897,0.093103401,0.052709401,1.940000057,17.89999962,126
Mauritania,2000,0.166666701,7.139542103,7.729734898,0.435028315,0.271620989,0.148631006,0.090830103,0.053889599,,18,126
Mauritius,1975,0.833333313,8.295340538,6.716595173,0.436517507,0.274486095,0.158403903,0.088270903,0.0423216,3.359999895,17.79999924,127
Mauritius,1980,0.833333313,8.451270103,6.793466091,0.396860987,0.2869955,0.173766807,0.097533599,0.044842999,3.648999929,19.5,127
Mauritius,1985,0.833333313,8.658682823,6.873164177,0.356107712,0.300206989,0.182194605,0.102484502,0.059006199,4.504000187,21.5,127
Mauritius,1990,0.833333313,8.832932472,6.923628807,0.316617489,0.309734493,0.190757096,0.109144501,0.073746301,4.732999802,23.39999962,127
Mauritius,1995,1,9.105606079,6.963190079,0.296121091,0.289498597,0.222327307,0.108798496,0.083254501,5.147999763,25.70000076,127
Mauritius,2000,1,9.335156441,7.022868156,0.273291886,0.275066614,0.244010597,0.122449003,0.085181899,5.340000153,27.29999924,127
Malawi,1970,0,6.174749851,8.287779808,0.457631409,0.267789811,0.152627602,0.081719898,0.040231299,1.664000034,17,128
Malawi,1975,0,6.120676994,8.41582489,0.466474891,0.261562288,0.152024806,0.082983002,0.0369551,1.600000024,16.70000076,128
Malawi,1980,0.166666701,6.389270782,8.564840317,0.472349286,0.25781849,0.151029795,0.081998497,0.036804002,2.223999977,16.39999962,128
Malawi,1985,0.166666701,6.482756138,8.729558945,0.474850386,0.254083812,0.150897607,0.080381699,0.039786499,2.413000107,16.20000076,128
Malawi,1990,0,6.47687912,8.88848114,0.470985502,0.258580297,0.147622302,0.081323199,0.041488599,2.601999998,16.39999962,128
Malawi,1995,0.833333313,6.430698872,9.04864502,0.461872011,0.263775796,0.151348501,0.077842399,0.045161299,2.576999903,17,128
Malawi,2000,0.666666687,6.511290073,9.128045082,0.440585196,0.272492111,0.151074797,0.083101101,0.052746799,2.595999956,17.79999924,128
Malaysia,1965,0.800000012,7.658713818,9.004545212,0.452881187,0.242413104,0.155301601,0.096449196,0.052954901,2.345000029,17.60000038,129
Malaysia,1970,0.833333313,7.823121071,9.159257889,0.46163559,0.2454478,0.147458196,0.095463596,0.0499947,2.674999952,16.89999962,129
Malaysia,1975,0.666666687,7.966763973,9.292197227,0.445959598,0.257624596,0.151018202,0.089929096,0.0554685,3.053999901,17.5,129
Malaysia,1980,0.666666687,8.186017036,9.413933754,0.420902312,0.279187411,0.153136998,0.0908053,0.055968001,3.704999924,18.60000038,129
Malaysia,1985,0.666666687,8.492172241,9.52973938,0.3932437,0.29386121,0.164475098,0.091245897,0.057174001,4.488999844,19.70000076,129
Malaysia,1990,0.333333313,8.603088379,9.659950256,0.386769593,0.290635407,0.170834407,0.095496297,0.0562644,4.876999855,20.29999924,129
Malaysia,1995,0.5,8.783338547,9.809281349,0.364996612,0.279870003,0.198890403,0.098072201,0.058170799,5.540999889,21.89999962,129
Malaysia,2000,0.333333313,9.071631432,9.933525085,0.35786891,0.267616004,0.207463801,0.107684799,0.059366599,7.650000095,22.5,129
Namibia,1995,0.833333313,8.319296837,7.226209164,0.432528406,0.282670498,0.145596594,0.084517002,0.0546875,,18,130
Namibia,2000,0.833333313,8.392780304,7.368340015,0.432826787,0.27720359,0.153191507,0.082674801,0.0541033,,18.20000076,130
Niger,1965,0.159999996,7.392860889,8.065265656,0.466520011,0.25243631,0.153410897,0.087708302,0.039924599,0.202999994,16.70000076,131
Niger,1970,0.166666701,7.466524124,8.194781303,0.478296906,0.2479956,0.148189098,0.085429899,0.040088501,0.174999997,16.10000038,131
Niger,1975,0,7.325603008,8.331827164,0.479835808,0.254769415,0.142960593,0.082347304,0.040086899,0.157000005,15.89999962,131
Niger,1980,0,7.056676865,8.478867531,0.4836151,0.259444803,0.137967005,0.078897901,0.040075101,0.386999995,15.80000019,131
Niger,1985,0,7.032337189,8.633552551,0.491140187,0.261678904,0.132987306,0.075353503,0.038840201,0.386000007,15.39999962,131
Niger,1990,0.166666701,6.797399998,8.791334152,0.497704297,0.258800089,0.134373993,0.071319297,0.037802301,0.423000008,15.10000038,131
Niger,1995,0.666666687,6.854420185,8.949884415,0.499085009,0.25999999,0.136078402,0.068365999,0.036470599,0.546999991,15,131
Niger,2000,0.5,6.716748238,9.117017746,0.497399002,0.264084101,0.138129503,0.065744303,0.034643099,0.694999993,15.10000038,131
Nigeria,1965,0.49000001,6.939947128,10.61695004,0.435655713,0.257190198,0.162175894,0.093171701,0.051806599,,18.29999924,132
Nigeria,1970,0.166666701,6.96936512,10.74703979,0.4467884,0.251466304,0.159185499,0.092186198,0.0503737,,17.79999924,132
Nigeria,1975,0.166666701,7.015095234,10.88210011,0.448050201,0.255340904,0.156172499,0.0912899,0.049146499,,17.5,132
Nigeria,1980,0.833333313,6.972060204,11.02256966,0.450296998,0.259064287,0.152661905,0.089804299,0.048172601,,17.39999962,132
Nigeria,1985,0,7.102583885,11.17251968,0.45163551,0.264784485,0.149322197,0.0871059,0.047151901,,17.39999962,132
Nigeria,1990,0.333333313,6.93500185,11.32894993,0.459962487,0.258768588,0.148954004,0.084991202,0.047323901,,17,132
Nigeria,1995,0,6.998362064,11.47422028,0.462193996,0.258387804,0.149178103,0.083157003,0.047083199,,16.79999924,132
Nigeria,2000,0.5,6.830781937,11.61970997,0.458818495,0.263164788,0.150124803,0.080908999,0.046983,,16.89999962,132
Nicaragua,1960,0.49000001,7.935471058,,0.463987887,0.262320012,0.1523882,0.081880197,0.039423801,,16.79999924,133
Nicaragua,1965,0.550000012,7.964466095,7.340836048,0.480207711,0.250486702,0.151200503,0.077871501,0.040233601,2.09100008,16,133
Nicaragua,1970,0.5,8.247721672,7.500528812,0.488667786,0.248203397,0.147595406,0.076285198,0.039248198,2.278000116,15.60000038,133
